question_id,scene_id,image_path,split,question_type,difficulty,visibility,seabed_texture,ood_axis,length_scale,range_setting_m,meters_per_pixel,question,choice_a,choice_b,choice_c,choice_d,answer_label
q_25ee6dc0accc3b,scene_0017,images/scene_0017.png,train,intervention_priority,easy,multipath,flat,in_distribution,short_range,38.4,0.075,What is the most appropriate post-storm intervention priority?,No action,Monitor on next survey,Targeted inspection,Immediate reburial work order,C
q_a5b460cee4e61e,scene_0018,images/scene_0018.png,train,exposure_delta_bin,easy,speckled,rippled,mild_ripple,short_range,38.4,0.075,"Comparing baseline and post-storm panels, how much new exposed cable is visible?",Stable: no measurable new exposure,Minor: under 18 m of new exposure,Moderate: 18 to 45 m of new exposure,Severe: over 45 m of new exposure,A
q_e7e1a4bb386972,scene_0018,images/scene_0018.png,train,new_risk_sector,easy,speckled,rippled,mild_ripple,short_range,38.4,0.075,Which third of the corridor has the largest post-storm increase in exposure risk?,Left third,Middle third,Right third,No meaningful increase,B
q_ec7bf16f68093d,scene_0018,images/scene_0018.png,train,new_scar_count,easy,speckled,rippled,mild_ripple,short_range,38.4,0.075,How many new anchor-drag scars touch the cable in the post-storm panel?,0,1,2,3 or more,A
q_a83df885b8a169,scene_0018,images/scene_0018.png,train,new_crossing_threat,easy,speckled,rippled,mild_ripple,short_range,38.4,0.075,What new crossing threat appears after the storm compared with the baseline panel?,No new crossing threat,Rigid pipeline,Rope or net loop,Boulder or debris pile,A
q_83576b6db22499,scene_0018,images/scene_0018.png,train,burial_compliance,easy,speckled,rippled,mild_ripple,short_range,38.4,0.075,"Based on the post-storm panel and the scale metadata, what is the burial-compliance status?",Within specification,Marginal: monitor closely,Non-compliant exposure,Indeterminate: resurvey needed,B
q_3f2999f901bb6b,scene_0018,images/scene_0018.png,train,intervention_priority,easy,speckled,rippled,mild_ripple,short_range,38.4,0.075,What is the most appropriate post-storm intervention priority?,No action,Monitor on next survey,Targeted inspection,Immediate reburial work order,B
q_ec3ad60fa976c7,scene_0019,images/scene_0019.png,train,exposure_delta_bin,medium,clear,flat,in_distribution,medium_range,51.2,0.1,"Comparing baseline and post-storm panels, how much new exposed cable is visible?",Stable: no measurable new exposure,Minor: under 18 m of new exposure,Moderate: 18 to 45 m of new exposure,Severe: over 45 m of new exposure,B
q_43913f562fb138,scene_0019,images/scene_0019.png,train,new_risk_sector,medium,clear,flat,in_distribution,medium_range,51.2,0.1,Which third of the corridor has the largest post-storm increase in exposure risk?,Left third,Middle third,Right third,No meaningful increase,A
q_59083ce6f2c5c8,scene_0019,images/scene_0019.png,train,new_scar_count,medium,clear,flat,in_distribution,medium_range,51.2,0.1,How many new anchor-drag scars touch the cable in the post-storm panel?,0,1,2,3 or more,A
q_c466e6780da6b1,scene_0019,images/scene_0019.png,train,new_crossing_threat,medium,clear,flat,in_distribution,medium_range,51.2,0.1,What new crossing threat appears after the storm compared with the baseline panel?,No new crossing threat,Rigid pipeline,Rope or net loop,Boulder or debris pile,A
q_f70d67303b1926,scene_0019,images/scene_0019.png,train,burial_compliance,medium,clear,flat,in_distribution,medium_range,51.2,0.1,"Based on the post-storm panel and the scale metadata, what is the burial-compliance status?",Within specification,Marginal: monitor closely,Non-compliant exposure,Indeterminate: resurvey needed,B
q_ef871bb84c83c1,scene_0019,images/scene_0019.png,train,intervention_priority,medium,clear,flat,in_distribution,medium_range,51.2,0.1,What is the most appropriate post-storm intervention priority?,No action,Monitor on next survey,Targeted inspection,Immediate reburial work order,C
q_4b279075a51213,scene_0020,images/scene_0020.png,train,exposure_delta_bin,hard,speckled,rocky,in_distribution,medium_range,64.0,0.125,"Comparing baseline and post-storm panels, how much new exposed cable is visible?",Stable: no measurable new exposure,Minor: under 18 m of new exposure,Moderate: 18 to 45 m of new exposure,Severe: over 45 m of new exposure,B
q_904c2355fd7592,scene_0020,images/scene_0020.png,train,new_risk_sector,hard,speckled,rocky,in_distribution,medium_range,64.0,0.125,Which third of the corridor has the largest post-storm increase in exposure risk?,Left third,Middle third,Right third,No meaningful increase,A
q_81e86ac76379b0,scene_0020,images/scene_0020.png,train,new_scar_count,hard,speckled,rocky,in_distribution,medium_range,64.0,0.125,How many new anchor-drag scars touch the cable in the post-storm panel?,0,1,2,3 or more,A
q_c150a4db0fbf71,scene_0020,images/scene_0020.png,train,new_crossing_threat,hard,speckled,rocky,in_distribution,medium_range,64.0,0.125,What new crossing threat appears after the storm compared with the baseline panel?,No new crossing threat,Rigid pipeline,Rope or net loop,Boulder or debris pile,D
q_164b8e2a277033,scene_0020,images/scene_0020.png,train,burial_compliance,hard,speckled,rocky,in_distribution,medium_range,64.0,0.125,"Based on the post-storm panel and the scale metadata, what is the burial-compliance status?",Within specification,Marginal: monitor closely,Non-compliant exposure,Indeterminate: resurvey needed,B
q_dd7f18e695826f,scene_0020,images/scene_0020.png,train,intervention_priority,hard,speckled,rocky,in_distribution,medium_range,64.0,0.125,What is the most appropriate post-storm intervention priority?,No action,Monitor on next survey,Targeted inspection,Immediate reburial work order,C
q_b1883709bf050d,scene_0021,images/scene_0021.png,train,exposure_delta_bin,easy,clear,vegetated,in_distribution,medium_range,51.2,0.1,"Comparing baseline and post-storm panels, how much new exposed cable is visible?",Stable: no measurable new exposure,Minor: under 18 m of new exposure,Moderate: 18 to 45 m of new exposure,Severe: over 45 m of new exposure,B
q_6e7e1c7b4ffe98,scene_0021,images/scene_0021.png,train,new_risk_sector,easy,clear,vegetated,in_distribution,medium_range,51.2,0.1,Which third of the corridor has the largest post-storm increase in exposure risk?,Left third,Middle third,Right third,No meaningful increase,C
q_341ba5546ea77a,scene_0021,images/scene_0021.png,train,new_scar_count,easy,clear,vegetated,in_distribution,medium_range,51.2,0.1,How many new anchor-drag scars touch the cable in the post-storm panel?,0,1,2,3 or more,B
q_6b95e0cc8f1d81,scene_0021,images/scene_0021.png,train,new_crossing_threat,easy,clear,vegetated,in_distribution,medium_range,51.2,0.1,What new crossing threat appears after the storm compared with the baseline panel?,No new crossing threat,Rigid pipeline,Rope or net loop,Boulder or debris pile,A
q_12c3efbc4f4fd6,scene_0021,images/scene_0021.png,train,burial_compliance,easy,clear,vegetated,in_distribution,medium_range,51.2,0.1,"Based on the post-storm panel and the scale metadata, what is the burial-compliance status?",Within specification,Marginal: monitor closely,Non-compliant exposure,Indeterminate: resurvey needed,B
q_e92c1d2c700a43,scene_0021,images/scene_0021.png,train,intervention_priority,easy,clear,vegetated,in_distribution,medium_range,51.2,0.1,What is the most appropriate post-storm intervention priority?,No action,Monitor on next survey,Targeted inspection,Immediate reburial work order,B
q_fe4fec52f5222d,scene_0022,images/scene_0022.png,train,exposure_delta_bin,medium,clear,rocky,in_distribution,long_range,81.9,0.16,"Comparing baseline and post-storm panels, how much new exposed cable is visible?",Stable: no measurable new exposure,Minor: under 18 m of new exposure,Moderate: 18 to 45 m of new exposure,Severe: over 45 m of new exposure,B
q_2955529060b2f2,scene_0022,images/scene_0022.png,train,new_risk_sector,medium,clear,rocky,in_distribution,long_range,81.9,0.16,Which third of the corridor has the largest post-storm increase in exposure risk?,Left third,Middle third,Right third,No meaningful increase,B
q_f452356007f253,scene_0022,images/scene_0022.png,train,new_scar_count,medium,clear,rocky,in_distribution,long_range,81.9,0.16,How many new anchor-drag scars touch the cable in the post-storm panel?,0,1,2,3 or more,A
q_695b0093ad8269,scene_0022,images/scene_0022.png,train,new_crossing_threat,medium,clear,rocky,in_distribution,long_range,81.9,0.16,What new crossing threat appears after the storm compared with the baseline panel?,No new crossing threat,Rigid pipeline,Rope or net loop,Boulder or debris pile,C
q_8021fc4e1d981b,scene_0022,images/scene_0022.png,train,burial_compliance,medium,clear,rocky,in_distribution,long_range,81.9,0.16,"Based on the post-storm panel and the scale metadata, what is the burial-compliance status?",Within specification,Marginal: monitor closely,Non-compliant exposure,Indeterminate: resurvey needed,A
q_d65fe4a9dd2037,scene_0022,images/scene_0022.png,train,intervention_priority,medium,clear,rocky,in_distribution,long_range,81.9,0.16,What is the most appropriate post-storm intervention priority?,No action,Monitor on next survey,Targeted inspection,Immediate reburial work order,C
q_042085b2d2511d,scene_0023,images/scene_0023.png,train,exposure_delta_bin,medium,low_gain,rippled,in_distribution,medium_range,51.2,0.1,"Comparing baseline and post-storm panels, how much new exposed cable is visible?",Stable: no measurable new exposure,Minor: under 18 m of new exposure,Moderate: 18 to 45 m of new exposure,Severe: over 45 m of new exposure,B
q_eabb1575bd5c4c,scene_0023,images/scene_0023.png,train,new_risk_sector,medium,low_gain,rippled,in_distribution,medium_range,51.2,0.1,Which third of the corridor has the largest post-storm increase in exposure risk?,Left third,Middle third,Right third,No meaningful increase,B
q_dc3b0bbabde594,scene_0023,images/scene_0023.png,train,new_scar_count,medium,low_gain,rippled,in_distribution,medium_range,51.2,0.1,How many new anchor-drag scars touch the cable in the post-storm panel?,0,1,2,3 or more,A
q_faab10e48f58c2,scene_0023,images/scene_0023.png,train,new_crossing_threat,medium,low_gain,rippled,in_distribution,medium_range,51.2,0.1,What new crossing threat appears after the storm compared with the baseline panel?,No new crossing threat,Rigid pipeline,Rope or net loop,Boulder or debris pile,B
q_f8f4215f06cdd1,scene_0023,images/scene_0023.png,train,burial_compliance,medium,low_gain,rippled,in_distribution,medium_range,51.2,0.1,"Based on the post-storm panel and the scale metadata, what is the burial-compliance status?",Within specification,Marginal: monitor closely,Non-compliant exposure,Indeterminate: resurvey needed,B
q_fa7a2da87bf380,scene_0023,images/scene_0023.png,train,intervention_priority,medium,low_gain,rippled,in_distribution,medium_range,51.2,0.1,What is the most appropriate post-storm intervention priority?,No action,Monitor on next survey,Targeted inspection,Immediate reburial work order,C
q_2c4b009d9392b7,scene_0024,images/scene_0024.png,train,exposure_delta_bin,easy,clear,rocky,in_distribution,medium_range,64.0,0.125,"Comparing baseline and post-storm panels, how much new exposed cable is visible?",Stable: no measurable new exposure,Minor: under 18 m of new exposure,Moderate: 18 to 45 m of new exposure,Severe: over 45 m of new exposure,B
q_5505a63ed3cefe,scene_0024,images/scene_0024.png,train,new_risk_sector,easy,clear,rocky,in_distribution,medium_range,64.0,0.125,Which third of the corridor has the largest post-storm increase in exposure risk?,Left third,Middle third,Right third,No meaningful increase,B
q_68ecf46ee86644,scene_0024,images/scene_0024.png,train,new_scar_count,easy,clear,rocky,in_distribution,medium_range,64.0,0.125,How many new anchor-drag scars touch the cable in the post-storm panel?,0,1,2,3 or more,A
q_b3e11dadb17bb0,scene_0024,images/scene_0024.png,train,new_crossing_threat,easy,clear,rocky,in_distribution,medium_range,64.0,0.125,What new crossing threat appears after the storm compared with the baseline panel?,No new crossing threat,Rigid pipeline,Rope or net loop,Boulder or debris pile,A
q_d55a0ee86aa73a,scene_0024,images/scene_0024.png,train,burial_compliance,easy,clear,rocky,in_distribution,medium_range,64.0,0.125,"Based on the post-storm panel and the scale metadata, what is the burial-compliance status?",Within specification,Marginal: monitor closely,Non-compliant exposure,Indeterminate: resurvey needed,A
q_c9a1583e7257cd,scene_0024,images/scene_0024.png,train,intervention_priority,easy,clear,rocky,in_distribution,medium_range,64.0,0.125,What is the most appropriate post-storm intervention priority?,No action,Monitor on next survey,Targeted inspection,Immediate reburial work order,B
q_c235cf549debef,scene_0025,images/scene_0025.png,train,exposure_delta_bin,easy,low_gain,flat,mild_clutter,short_range,38.4,0.075,"Comparing baseline and post-storm panels, how much new exposed cable is visible?",Stable: no measurable new exposure,Minor: under 18 m of new exposure,Moderate: 18 to 45 m of new exposure,Severe: over 45 m of new exposure,B
q_f039f784d11bf6,scene_0025,images/scene_0025.png,train,new_risk_sector,easy,low_gain,flat,mild_clutter,short_range,38.4,0.075,Which third of the corridor has the largest post-storm increase in exposure risk?,Left third,Middle third,Right third,No meaningful increase,A
